SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
138212,1,Cash loans,F,Y,N,0,180000,573628.5,27724.5,463500,Unaccompanied,Working,Higher education,Widow,House / apartment,0.030755,-20755,-3311,-11956,-3817,1,1,0,1,0,0,Laborers,1,2,2,THURSDAY,16,0,0,0,0,0,0,Industry,4,0,4,0,-1609,0,0,0,0,0,1
271042,1,Cash loans,F,N,N,0,90000,269550,18234,225000,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.018634,-16266,-816,-5308,-4000,1,1,1,1,1,0,Laborers,2,2,2,THURSDAY,11,0,0,0,0,1,1,Business Entity Type 3,1,0,1,0,-1524,0,0,0,0,0,3
394825,1,Cash loans,M,N,Y,1,135000,1006920,40059,9e+05,Family,Working,Secondary / secondary special,Married,House / apartment,0.032561,-16581,-4356,-3657,-129,1,1,0,1,0,0,Security staff,3,1,1,THURSDAY,15,0,0,0,0,0,0,Business Entity Type 3,2,1,2,1,-2149,0,0,0,0,0,0
154765,1,Cash loans,F,N,N,0,90000,314100,17167.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.00712,-10360,-1927,-268,-3018,1,1,0,1,0,0,Sales staff,2,2,2,WEDNESDAY,12,0,0,0,0,0,0,Self-employed,0,0,0,0,-2618,0,0,0,0,0,1
207033,1,Cash loans,F,N,Y,0,67500,405000,21204,405000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-8689,-958,-1811,-1361,1,1,1,1,0,0,Security staff,2,2,2,SATURDAY,12,1,1,0,1,1,1,Kindergarten,0,0,0,0,-234,0,0,0,0,0,0
366748,1,Cash loans,M,N,N,0,99000,225000,17905.5,225000,Family,Working,Secondary / secondary special,Married,House / apartment,0.028663,-8237,-173,-484,-910,1,1,0,1,0,0,Security staff,2,2,2,TUESDAY,10,0,0,0,1,1,0,Security,0,0,0,0,-43,0,0,0,1,2,2
318887,1,Cash loans,F,N,N,2,76500,521280,27292.5,450000,Family,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.014464,-10572,-1526,-4061,-3231,1,1,0,1,0,0,Cooking staff,4,2,2,MONDAY,4,0,0,0,0,1,1,Kindergarten,0,0,0,0,-257,0,0,0,0,0,7
189292,1,Cash loans,M,Y,Y,1,157500,348264,23404.5,315000,Family,Working,Secondary / secondary special,Married,House / apartment,0.035792,-10776,-867,-607,-2610,1,1,0,1,0,0,Laborers,3,2,2,TUESDAY,18,0,0,0,0,0,0,Business Entity Type 3,2,0,2,0,0,0,0,0,0,0,4
120658,1,Cash loans,F,N,Y,0,112500,545040,31419,450000,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.002134,-14584,-780,-3900,-937,1,1,0,1,0,0,Sales staff,2,3,3,WEDNESDAY,6,0,0,0,0,0,0,Self-employed,2,0,2,0,-1490,0,0,0,0,0,0
283676,1,Cash loans,M,N,N,0,139500,852088.5,32584.5,688500,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.006852,-15588,-6893,-1387,-2741,1,1,0,1,0,0,Laborers,1,3,3,THURSDAY,15,0,0,0,0,0,0,School,1,0,1,0,-14,0,0,0,0,0,0
397708,1,Cash loans,F,N,Y,0,247500,284427,18306,216000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006207,-18460,-3156,-4507,-2009,1,1,0,1,0,1,Sales staff,2,2,2,THURSDAY,12,0,0,0,0,0,0,Self-employed,0,0,0,0,-195,0,0,0,0,1,6
353714,1,Revolving loans,F,N,Y,1,67500,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,0.010032,-8332,-869,-3161,-990,1,1,0,1,1,0,Sales staff,3,2,2,SATURDAY,8,0,0,0,0,0,0,Other,0,0,0,0,-331,0,0,0,1,0,2
170240,1,Cash loans,F,Y,Y,0,180000,684738,22216.5,490500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-19680,-5428,-7069,-3207,1,1,0,1,0,0,Cooking staff,2,2,2,TUESDAY,15,0,0,0,0,0,0,Self-employed,12,0,12,0,-1573,0,0,0,0,1,2
239313,1,Cash loans,F,N,Y,0,180000,442062,24111,369000,Unaccompanied,Working,Higher education,Widow,House / apartment,0.022625,-18003,-1626,-699,-1371,1,1,0,1,1,0,Sales staff,1,2,2,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-668,0,0,0,0,1,3
151287,1,Cash loans,M,N,N,2,117000,595273.5,29083.5,418500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014464,-13325,-421,-1464,-4542,1,1,0,1,0,0,Low-skill Laborers,4,2,2,WEDNESDAY,6,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-703,0,0,0,0,0,2
452682,1,Cash loans,F,N,Y,1,144000,571500,27621,571500,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.028663,-13112,-783,-1504,-945,1,1,0,1,0,0,High skill tech staff,2,2,2,WEDNESDAY,17,0,0,0,0,0,0,Business Entity Type 3,3,0,2,0,-25,0,0,0,0,0,3
386755,1,Cash loans,F,N,Y,1,135000,1074100.5,54972,882000,Other,State servant,Higher education,Married,House / apartment,0.010556,-12235,-2955,-6316,-2525,1,1,0,1,1,1,Core staff,3,3,3,FRIDAY,12,0,0,0,0,0,0,Security Ministries,0,0,0,0,-1249,0,0,0,1,0,1
211385,1,Cash loans,F,N,Y,0,126000,254700,16713,225000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.018029,-9649,-1830,-263,-13,1,1,1,1,0,0,Medicine staff,2,3,3,TUESDAY,10,0,0,0,0,0,0,Medicine,0,0,0,0,-1,0,0,0,0,0,0
430286,1,Cash loans,F,N,Y,0,90000,891000,26050.5,891000,Family,Working,Higher education,Married,House / apartment,0.026392,-15707,-224,-9338,-1443,1,1,1,1,1,0,Sales staff,2,2,2,WEDNESDAY,12,0,0,0,0,0,0,Trade,2,2,2,1,-341,0,0,0,0,0,0
324478,1,Cash loans,M,Y,Y,1,225000,436032,16564.5,360000,Unaccompanied,Working,Lower secondary,Separated,House / apartment,0.008866,-20695,-2341,-887,-4182,1,1,0,1,0,0,Drivers,2,2,2,SUNDAY,10,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-508,0,0,0,0,0,3
123050,1,Cash loans,M,Y,Y,0,135000,269550,18234,225000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.01885,-11131,-826,-1393,-3466,1,1,0,1,1,0,Laborers,1,2,2,FRIDAY,11,0,0,0,0,0,0,Trade,0,0,0,0,-1117,0,0,0,0,0,6
454537,1,Cash loans,M,N,Y,0,270000,573628.5,27724.5,463500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007114,-15835,-4409,-4794,-4866,1,1,0,1,0,0,Managers,2,2,2,THURSDAY,15,0,0,0,0,0,0,Other,5,1,5,1,-908,0,0,0,0,0,3
196932,1,Cash loans,M,N,N,2,360000,239850,28593,225000,Children,State servant,Higher education,Married,House / apartment,0.00496,-12327,-1297,-1624,-4038,1,1,0,1,0,0,Core staff,4,2,2,WEDNESDAY,14,0,0,0,1,1,0,Police,3,1,3,1,-1383,0,0,0,0,0,2
337265,1,Cash loans,M,Y,Y,0,315000,1006920,42660,9e+05,Unaccompanied,Working,Higher education,Married,House / apartment,0.072508,-12171,-742,-6314,-797,1,1,1,1,1,0,Laborers,2,1,1,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-4,0,0,0,0,0,2
295308,1,Cash loans,M,Y,Y,0,202500,9e+05,26446.5,9e+05,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.01452,-19037,-2811,-8212,-55,1,1,0,1,0,0,Laborers,2,2,2,THURSDAY,14,0,0,0,1,1,0,Industry,5,0,4,0,-831,0,0,0,0,0,5
248456,1,Revolving loans,M,Y,N,0,112500,135000,6750,135000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.031329,-15277,-1898,-4904,-4904,1,1,0,1,0,0,Security staff,1,2,2,SATURDAY,8,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-1512,0,0,0,0,0,3
278924,1,Cash loans,F,Y,Y,1,202500,225000,17775,225000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.035792,-8299,-494,-4831,-984,1,1,0,1,0,0,Laborers,3,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 1,2,0,2,0,-712,0,0,0,0,2,3
222370,1,Cash loans,M,N,Y,0,135000,592560,35937,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-19502,-222,-8192,-846,1,1,0,1,0,0,Laborers,2,2,2,FRIDAY,10,0,0,0,0,0,0,Housing,4,1,4,1,-583,0,0,0,0,0,2
332256,1,Cash loans,M,Y,Y,0,360000,545040,26640,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,-16568,-447,-240,-110,1,1,0,1,0,0,Drivers,2,2,2,SATURDAY,4,0,0,0,0,0,0,Transport,0,0,0,0,-672,0,0,0,0,0,4
331941,1,Cash loans,F,Y,Y,0,315000,614475,23161.5,432000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003813,-17076,-2320,-4233,-623,1,1,0,1,0,0,Managers,2,2,2,FRIDAY,5,0,0,0,0,0,0,Other,3,1,3,1,-1310,1,0,0,0,0,2
449073,1,Cash loans,M,N,N,0,157500,509400,37066.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014464,-13077,-1525,-1132,-1476,1,1,1,1,0,0,Drivers,2,2,2,SUNDAY,10,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-223,0,0,0,0,0,2
198873,1,Cash loans,F,N,N,0,292500,808650,26217,675000,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.018209,-19619,-9893,-10468,-2827,1,1,0,1,0,0,Laborers,1,3,3,MONDAY,7,0,0,0,0,0,0,Industry,5,0,5,0,0,0,0,0,0,0,0
400898,1,Cash loans,F,N,Y,0,112500,592560,35937,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-15994,-635,-2523,-2613,1,1,0,1,0,0,Cooking staff,2,2,2,SATURDAY,10,0,0,0,0,0,0,Restaurant,1,1,1,1,-1352,0,0,0,0,2,2
278867,1,Cash loans,F,Y,N,0,315000,90000,9823.5,90000,"Spouse, partner",Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.018801,-13101,-1262,-697,-3237,1,1,1,1,1,0,Private service staff,2,2,2,SATURDAY,16,0,0,0,0,0,0,Self-employed,4,1,4,1,-1886,0,0,0,0,1,1
131007,1,Cash loans,M,N,Y,1,225000,634482,23440.5,454500,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.025164,-15272,-342,-9404,-5495,1,1,0,1,0,0,Laborers,3,2,2,SATURDAY,11,0,0,0,0,0,0,Business Entity Type 1,1,1,1,1,0,0,0,0,0,0,0
418708,1,Cash loans,F,N,Y,0,96750,942300,36643.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007305,-14083,-1152,-6461,-3955,1,1,1,1,0,0,Laborers,2,3,3,MONDAY,10,0,0,0,0,0,0,Agriculture,1,1,1,1,0,0,0,0,1,0,2
254169,1,Cash loans,M,Y,Y,2,135000,213588,11713.5,153000,Unaccompanied,Working,Higher education,Married,House / apartment,0.019101,-12417,-5739,-1150,-4010,1,1,0,1,0,0,Laborers,4,2,2,WEDNESDAY,9,0,0,0,0,0,0,Construction,2,1,2,1,-524,0,0,0,0,0,2
331629,1,Cash loans,F,N,Y,3,135000,545040,26509.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-11552,-346,-8989,-3257,1,1,1,1,1,0,Cooking staff,5,3,3,WEDNESDAY,8,0,0,0,0,0,0,Trade,3,1,3,0,-764,0,0,0,1,1,6
221060,1,Cash loans,F,N,Y,0,121500,576837,18738,481500,Other,Working,Secondary / secondary special,Widow,House / apartment,0.010643,-17897,-1475,-61,-1447,1,1,0,1,1,0,Laborers,1,2,2,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,2,0,2,0,-841,0,0,0,1,0,2
183236,1,Cash loans,M,Y,N,0,306000,592560,31153.5,450000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.016612,-13961,-100,-2125,-4874,1,1,0,1,0,0,Secretaries,1,2,2,SATURDAY,14,0,0,0,0,0,0,Self-employed,0,0,0,0,-123,0,0,0,0,0,2
361562,1,Cash loans,F,Y,Y,0,225000,521280,31630.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008866,-16413,-417,-2423,-4245,1,1,0,1,0,0,Cooking staff,2,2,2,THURSDAY,14,0,0,0,0,0,0,Trade,0,0,0,0,-667,0,0,0,0,0,3
129418,1,Cash loans,M,Y,Y,1,270000,790830,57676.5,675000,"Spouse, partner",Working,Secondary / secondary special,Married,With parents,0.020246,-9939,-650,-132,-2204,1,1,0,1,0,1,Drivers,3,3,3,FRIDAY,10,0,1,1,0,1,1,Military,8,0,8,0,0,0,0,0,0,0,2
128051,1,Cash loans,M,N,N,2,315000,450000,22977,450000,Family,Commercial associate,Higher education,Married,House / apartment,0.028663,-15751,-229,-7705,-4806,1,1,0,1,0,0,Managers,4,2,2,SUNDAY,10,0,0,0,0,1,1,Business Entity Type 3,0,0,0,0,-2328,0,0,0,0,0,0
209178,1,Cash loans,F,N,N,0,112500,830214,24403.5,693000,Unaccompanied,Commercial associate,Higher education,Single / not married,With parents,0.014464,-11058,-1673,-2264,-3498,1,1,0,1,0,0,Security staff,1,2,2,MONDAY,11,0,0,0,0,0,0,Government,0,0,0,0,-716,0,0,0,0,2,3
222258,1,Cash loans,M,N,Y,0,166500,215865,24484.5,202500,Family,State servant,Higher education,Single / not married,House / apartment,0.00496,-10071,-1148,-4206,-2729,1,1,0,1,0,0,Core staff,1,2,2,TUESDAY,15,0,0,0,0,0,0,Security Ministries,0,0,0,0,-857,0,0,0,0,0,0
129116,1,Cash loans,F,N,Y,0,157500,814041,26388,679500,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.01885,-10548,-2095,-8027,-3241,1,1,0,1,0,0,Private service staff,2,2,2,WEDNESDAY,18,0,0,0,0,0,0,Business Entity Type 3,1,1,1,1,-1532,0,0,0,1,0,0
272417,1,Cash loans,F,N,Y,0,315000,540000,25150.5,540000,Unaccompanied,Working,Higher education,Separated,House / apartment,0.026392,-10905,-881,-1753,-3369,1,1,1,1,0,0,Managers,1,2,2,FRIDAY,17,0,0,0,0,0,0,Medicine,0,0,0,0,-543,0,0,0,0,0,3
212466,1,Cash loans,F,N,Y,1,112500,436500,34483.5,436500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-13918,-458,-8058,-5225,1,1,0,1,0,0,Core staff,3,2,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,4,0,4,0,-290,0,0,0,0,0,0
446397,1,Cash loans,F,N,Y,1,67500,225000,11074.5,225000,Unaccompanied,Working,Higher education,Separated,House / apartment,0.015221,-12936,-146,-421,-4162,1,1,0,1,0,0,Cooking staff,2,2,2,SATURDAY,9,0,0,0,0,0,0,Business Entity Type 3,3,0,3,0,0,0,0,0,0,0,1
105006,1,Cash loans,M,Y,Y,0,270000,450000,30573,450000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01452,-11699,-1166,-6111,-4003,1,1,0,1,0,0,Drivers,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,0,0,0,0,-499,0,0,0,0,0,0
123604,1,Cash loans,F,Y,N,1,162000,1185120,39298.5,9e+05,Family,Working,Higher education,Married,House / apartment,0.019101,-13041,-587,-188,-245,1,1,0,1,0,0,Accountants,3,2,2,THURSDAY,16,0,0,0,0,0,0,Self-employed,0,0,0,0,-2843,0,0,1,0,0,1
314576,1,Cash loans,F,N,Y,0,108000,108801,8671.5,99000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.01452,-15213,-1091,-5592,-4088,1,1,1,1,1,0,Laborers,1,2,2,WEDNESDAY,9,0,0,0,0,1,1,School,2,0,2,0,-253,0,0,0,0,0,3
203045,1,Cash loans,F,N,Y,0,180000,288000,9171,288000,Unaccompanied,Working,Lower secondary,Single / not married,House / apartment,0.010032,-14462,-543,-4538,-3641,1,1,0,1,0,0,Managers,1,2,2,FRIDAY,11,0,0,0,0,1,1,Business Entity Type 3,0,0,0,0,-1,0,0,0,0,2,0
354604,1,Cash loans,F,N,N,1,157500,886176,31828.5,765000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-13333,-2807,-2523,-615,1,1,1,1,1,0,High skill tech staff,3,2,1,MONDAY,17,0,0,0,1,0,1,Industry,0,0,0,0,-434,0,0,0,0,0,5
420091,1,Cash loans,M,N,Y,0,225000,810000,36733.5,810000,Family,Working,Secondary / secondary special,Married,House / apartment,0.026392,-21831,-5009,-3818,-4189,1,1,0,1,1,0,Laborers,2,2,2,MONDAY,9,0,0,0,0,0,0,Construction,12,0,12,0,-297,0,0,0,4,0,3
257247,1,Revolving loans,M,Y,N,1,450000,9e+05,45000,9e+05,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-13085,-125,-656,-4373,1,1,0,1,1,0,Managers,3,1,1,MONDAY,15,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-222,0,0,0,0,0,0
262502,1,Cash loans,F,N,Y,2,67500,67500,5427,67500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-11490,-1244,-2293,-3276,1,1,1,1,1,0,Private service staff,4,2,2,FRIDAY,13,0,0,0,0,0,0,Self-employed,2,0,2,0,-1527,0,0,0,0,0,0
235826,1,Cash loans,M,N,Y,2,180000,318411,25285.5,288000,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.020246,-10462,-518,-1490,-3085,1,1,0,1,0,0,Laborers,4,3,3,WEDNESDAY,6,0,0,0,1,0,1,Medicine,0,0,0,0,-812,0,0,0,0,0,0
398950,1,Cash loans,M,N,N,1,112500,247500,16537.5,247500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01452,-11552,-721,-3520,-3528,1,1,0,1,0,0,Laborers,3,2,2,THURSDAY,15,0,0,0,0,1,1,Industry,4,1,4,1,-322,0,0,0,0,2,3
259721,1,Cash loans,M,Y,Y,2,126000,781920,40054.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-10592,-412,-485,-3236,1,1,1,1,1,1,Drivers,4,2,2,FRIDAY,10,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,1,0,2
356054,1,Revolving loans,F,N,Y,0,135000,270000,13500,270000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-13062,-3025,-594,-4855,1,1,0,1,0,0,Sales staff,2,2,2,MONDAY,11,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-506,0,0,0,0,0,0
339127,1,Cash loans,F,N,Y,1,157500,384048,18810,270000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-11997,-3328,-1187,-1202,1,1,0,1,0,0,Cooking staff,3,2,2,TUESDAY,14,0,0,0,0,0,0,School,0,0,0,0,-1179,0,0,0,0,0,2
412695,1,Cash loans,M,Y,N,2,157500,545040,25537.5,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.002134,-15727,-393,-877,-907,1,1,0,1,0,0,High skill tech staff,4,3,3,FRIDAY,10,0,0,0,0,0,0,Industry,6,1,6,1,0,0,0,0,0,0,0
433085,1,Cash loans,M,Y,Y,1,112500,539059.5,36022.5,499500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006008,-8769,-1237,-2940,-1150,1,1,0,1,1,0,Laborers,3,2,2,WEDNESDAY,18,0,0,0,0,0,0,Business Entity Type 3,3,0,3,0,-86,0,0,0,0,0,1
245086,1,Cash loans,F,N,Y,0,157500,545040,26640,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.010032,-11779,-1757,-4835,-3834,1,1,0,1,0,0,Sales staff,1,2,2,TUESDAY,3,0,0,0,0,0,0,Trade,0,0,0,0,0,0,0,0,0,0,0
419633,1,Cash loans,F,Y,Y,1,135000,585000,28273.5,585000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.026392,-15216,-7204,-1512,-2820,1,1,0,1,0,0,High skill tech staff,2,2,2,TUESDAY,17,0,0,0,0,0,0,Business Entity Type 2,3,0,3,0,-1657,0,0,0,8,0,3
269350,1,Cash loans,M,Y,N,0,180000,9e+05,45954,9e+05,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-16046,-565,-639,-4858,1,1,1,1,0,1,Laborers,2,2,2,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-564,0,0,0,0,0,2
276598,1,Cash loans,M,N,Y,0,225000,168102,20079,148500,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019689,-18918,-1577,-3429,-2354,1,1,0,1,0,0,Managers,2,2,2,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 3,9,0,9,0,-3344,0,0,0,0,0,2
143926,1,Cash loans,F,Y,N,0,292500,851778,22599,711000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-18092,-406,-8119,-1614,1,1,0,1,0,0,Sales staff,2,2,2,SATURDAY,9,0,0,0,0,0,0,Trade,0,0,0,0,-3,0,0,0,0,1,0
252315,1,Cash loans,F,N,Y,2,292500,1113840,57001.5,9e+05,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,-13360,-2437,-301,-214,1,1,0,1,0,0,Laborers,4,2,2,WEDNESDAY,10,0,0,0,0,0,0,Medicine,3,1,3,0,-694,0,0,0,0,0,0
431370,1,Cash loans,F,Y,Y,1,90000,985747.5,44676,796500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-15103,-3754,-1102,-1862,1,1,0,1,0,0,Sales staff,3,2,2,FRIDAY,13,0,0,0,0,0,0,Business Entity Type 3,1,0,1,0,0,0,0,0,0,0,2
383500,1,Cash loans,M,Y,Y,0,135000,334152,18256.5,270000,Family,Working,Secondary / secondary special,Single / not married,With parents,0.030755,-8471,-626,-3193,-1071,1,1,0,1,0,1,Drivers,1,2,2,THURSDAY,16,0,0,0,1,1,0,Industry,1,0,1,0,0,0,0,0,1,0,2
399090,1,Cash loans,M,N,Y,0,157500,1546020,45202.5,1350000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009549,-17294,-1355,-9471,-813,1,1,1,1,1,0,Managers,2,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,7,0,7,0,-1400,0,0,0,0,0,3
265903,1,Cash loans,F,N,Y,0,47250,355536,19417.5,270000,Family,Working,Secondary / secondary special,Married,House / apartment,0.018209,-10814,-134,-2794,-585,1,1,1,1,0,0,Laborers,2,3,3,SATURDAY,7,0,0,0,1,1,0,Culture,0,0,0,0,-225,0,0,0,0,0,0
384336,1,Cash loans,F,Y,N,2,225000,349258.5,13432.5,301500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008474,-9639,-863,-427,-1145,1,1,0,1,0,0,Sales staff,4,2,2,TUESDAY,12,0,0,0,0,1,1,Trade,0,0,0,0,-629,0,0,0,0,1,4
366533,1,Cash loans,M,Y,Y,1,135000,497520,53712,450000,Unaccompanied,Commercial associate,Lower secondary,Married,House / apartment,0.008068,-13063,-2400,-475,-1193,1,1,0,1,0,0,Laborers,3,3,3,MONDAY,7,0,0,0,0,0,0,Business Entity Type 3,0,0,0,0,-2021,0,0,0,1,0,0
283681,1,Cash loans,F,N,Y,0,216000,447453,21654,373500,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.031329,-20845,-458,-6350,-4334,1,1,0,1,1,0,Accountants,1,2,2,SATURDAY,11,0,0,0,0,1,1,Security,0,0,0,0,-520,0,0,0,1,0,5
410250,1,Cash loans,F,Y,Y,0,405000,1078200,38200.5,9e+05,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-12566,-261,-5994,-3670,1,1,0,1,0,0,Managers,2,2,2,FRIDAY,8,0,0,0,0,0,0,Self-employed,0,0,0,0,-1277,0,0,0,0,0,0
147284,1,Cash loans,M,N,Y,0,135000,1078200,31522.5,9e+05,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-21750,-806,-9413,-4033,1,1,0,1,0,0,Low-skill Laborers,2,2,2,TUESDAY,9,0,0,0,0,0,0,Government,0,0,0,0,-603,0,0,0,0,0,1
299516,1,Cash loans,F,N,Y,0,72000,654498,30456,585000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-16678,-212,-4294,-227,1,1,1,1,0,0,Laborers,2,2,2,FRIDAY,8,0,0,0,0,0,0,Housing,4,3,4,3,-325,0,0,0,0,0,0
126134,1,Cash loans,M,N,Y,1,148500,337761,17374.5,256500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-10991,-654,-4503,-3117,1,1,0,1,0,0,Low-skill Laborers,3,2,2,SATURDAY,16,0,0,0,1,1,0,Self-employed,0,0,0,0,-785,0,0,0,0,0,0
103698,1,Cash loans,F,Y,Y,0,112500,819432,29160,684000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.00733,-19576,-417,-4822,-1775,1,1,0,1,0,0,Security staff,2,2,2,MONDAY,14,0,0,0,0,1,1,Transport,3,0,3,0,-537,0,0,0,0,0,3
384643,1,Cash loans,F,N,N,1,103500,392427,14922,324000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005002,-17183,-1974,-6148,-728,1,1,1,1,0,0,Sales staff,3,3,3,WEDNESDAY,11,0,0,0,1,1,0,Business Entity Type 3,0,0,0,0,-417,0,0,0,0,0,1
